"","S.No.","sofifa_id","short_name","long_name","Market_Value","Wages","age","pace","shooting","passing","dribbling","defending","physic","Mins_Total","Goals_total","Assists_Total","Shots_per_game_total","Yellow_Cards_Total","Red_Cards_Total","Aerial_Battles_Won_Per_Game_Total","Man_of_The_Match_Total","Player_international_reputation","weak_foot","Club_Int_Prestige","Club_Domestic_Prestige","Player_Continent","Club_Continent","preferred_foot","Position_Final","Clusters"
"4230",9057,245253,"L. Barreiro Martins","Leandro Barreiro Martins",0.65,3,19,73,51,58,73,54,48,90,0,0,1,1,0,2,0,1,3,3,4,"Europe","Europe Tier 1","Right","Midfield (Attacking/Defensive)",2
"4231",9092,222216,"K. Opseth","Kristian Fardal Opseth",0.65,2,29,66,67,55,59,26,70,638,1,2,1.600000024,1,1,2.200000048,0,1,4,3,4,"Europe","Asia Pacific","Left","Forward",2
"4232",9100,234741,"G. Hamer","Gustavo Hamer",0.65,3,22,67,62,69,67,60,71,1733,0,1,1.700000048,4,0,0.899999976,1,1,3,1,5,"Europe","Europe Tier 2","Right","Defensive Midfield,Defense",2
"4233",9105,236991,"A. Crognale","Alex Crognale",0.45,2,24,55,31,44,46,62,71,881,0,0,0.300000012,5,0,1.5,0,1,2,2,6,"North America","North America","Right","Defense",2
"4234",9113,232166,"F. Herbers","Fabian Herbers",0.65,3,25,68,64,61,64,48,64,775,3,1,1.100000024,3,0,0.5,0,1,3,1,5,"Europe","North America","Right","Attacking Midfield",2
"4235",9114,246565,"B. Diakité","Bafodé Diakité",0.925,3,18,63,38,55,52,65,66,632,1,0,0.100000001,2,0,2.400000095,0,1,3,1,3,"Europe","Europe Tier 3","Right","Defense",2
"4236",9129,232759,"J. Tymon","Josh Tymon",0.85,3,20,67,44,54,63,61,66,43,0,0,0,0,0,0,0,1,3,1,7,"Europe","Europe Tier 3","Left","Defensive Midfield,Defense",2
"4237",9133,248138,"H. Moussaki","Herman Moussaki",0.65,2,20,69,65,47,60,23,58,201,0,1,0.5,1,0,0.699999988,0,1,3,1,9,"Africa","Europe Tier 3","Right","Forward",2
"4238",9135,245061,"J. López","Julián López",0.65,3,19,68,50,60,66,55,56,48,0,0,0.100000001,1,0,0.400000006,0,1,3,8,9,"South America","South America","Right","Midfield (Attacking/Defensive)",2
"4239",9181,242249,"F. Vera","Fausto Vera",0.65,2,19,64,54,62,65,52,57,55,0,0,1,0,0,0,0,1,3,5,4,"South America","South America","Right","Defensive Midfield",2
"4240",9186,247426,"S. Haji","Siad Haji",0.65,1,19,72,49,55,66,35,47,41,0,0,0,0,0,0,0,1,3,2,3,"North America","North America","Right","Midfield (Attacking/Defensive)",2
"4241",9192,48745,"F. Coloccini","Fabricio Coloccini",0.425,10,37,40,55,58,60,72,69,1113,0,1,0.200000003,1,1,2.299999952,1,2,4,8,9,"South America","South America","Right","Defense",2
"4242",9193,189944,"L. Gassama","Lamine Gassama",0.625,8,29,76,39,59,64,64,74,2356,0,0,0,6,0,0.600000024,0,1,2,1,4,"Africa","Europe Tier 2","Right","Defense",2
"4243",9197,125995,"U. Bulut","Umut Bulut",0.625,7,36,54,72,56,60,41,69,2426,2,2,1.399999976,4,0,2.599999905,0,1,3,2,4,"Europe","Europe Tier 2","Right","Attacking Midfield,Forward",2
"4244",9199,210381,"C. Lykogiannis","Charalampos Lykogiannis",0.575,7,25,68,68,65,62,61,67,829,0,1,0.600000024,1,0,1.200000048,0,1,3,1,4,"Europe","Europe Tier 1","Left","Defensive Midfield,Defense",2
"4245",9203,198147,"M. van der Maarel","Mark van der Maarel",0.625,7,29,67,37,57,60,67,67,861,0,1,0.300000012,4,0,0.600000024,0,1,3,2,7,"Europe","Europe Tier 2","Right","Defense",2
"4246",9205,229743,"A. Deiola","Alessandro Deiola",0.625,6,23,64,63,60,60,60,69,448,0,0,0.800000012,2,0,0.5,0,1,3,1,4,"Europe","Europe Tier 1","Right","Midfield (Attacking/Defensive)",2
"4247",9211,228897,"M. Alphonse","Mickaël Alphonse",0.625,5,29,79,49,57,60,64,64,567,1,0,0.300000012,0,0,1.5,0,1,3,1,2,"Europe","Europe Tier 1","Right","Defense",2
"4248",9228,219492,"M. De Iriondo","Manuel De Iriondo",0.625,4,26,72,53,55,61,64,79,368,0,0,0.699999988,0,0,1,0,1,3,5,6,"South America","South America","Right","Midfield (Attacking/Defensive)",2
"4249",9242,137774,"D. Maietta","Domenico Maietta",0.625,3,36,32,16,39,45,73,67,1719,0,0,0.300000012,5,0,1.5,0,1,2,1,10,"Europe","Europe Tier 3","Right","Defense",2
"4250",9246,202170,"M. Boxall","Michael Boxall",0.625,3,30,61,42,57,57,63,76,2667,2,0,0.400000006,3,0,1.899999976,1,1,2,1,3,"Oceania","North America","Right","Defense",2
"4251",9262,204816,"M. Koch","Menno Koch",0.625,3,24,35,31,48,49,65,67,2970,2,0,0.5,6,0,3.400000095,2,1,3,1,2,"Europe","Europe Tier 3","Right","Defense",2
"4252",9281,245988,"L. Connell","Luca Connell",0.625,3,18,64,49,66,65,43,54,674,0,0,0.800000012,0,0,0.400000006,0,1,3,4,10,"Europe","Europe Tier 3","Left","Defensive Midfield",2
"4253",9282,247335,"W. Isidor","Wilson Isidor",0.625,3,18,62,60,46,59,21,58,41,0,0,2,0,0,0,0,1,3,6,8,"Europe","Europe Tier 1","Right","Forward",2
"4254",9297,202456,"J. Verhoek","John Verhoek",0.625,3,30,56,66,50,59,24,79,950,0,0,0.600000024,8,0,3.299999952,0,1,3,1,7,"Europe","Europe Tier 4","Right","Forward",2
"4255",9303,210389,"B. Smith","Brad Smith",0.625,2,25,78,43,58,64,62,64,2280,0,5,0.400000006,0,0,0.300000012,1,1,3,1,3,"Oceania","Europe Tier 1","Left","Defense",2
"4256",9307,221620,"M. Hairston","Marlon Hairston",0.625,2,25,77,58,58,65,59,64,413,0,0,0.5,0,0,0.699999988,0,1,3,2,6,"North America","North America","Right","Defensive Midfield,Defense",2
"4257",9308,221709,"T. Thompson","Tommy Thompson",0.725,3,23,69,57,61,74,59,61,2296,2,1,0.400000006,7,1,0.300000012,0,1,2,2,3,"North America","North America","Right","Defensive Midfield,Defense",2
"4258",9311,231976,"J. Campbell","Jonathan Campbell",0.625,3,26,42,25,49,35,64,72,360,0,0,0,1,0,0.800000012,0,1,3,4,8,"North America","North America","Right","Defense",2
"4259",9315,202866,"N. Mezquida","Nicolás Mezquida",0.625,3,27,58,60,61,70,35,44,1406,4,3,2.099999905,4,0,0.300000012,0,1,3,1,4,"South America","North America","Right","Attacking Midfield,Forward",2
"4260",9329,229073,"J. Dacres-Cogley","Josh Dacres-Cogley",0.625,3,23,78,50,59,64,61,63,2,0,0,0,0,0,1,0,1,3,1,4,"Europe","Europe Tier 3","Right","Defense",2
"4261",9330,233098,"S. Floranus","Sherel Floranus",0.625,2,20,83,47,56,64,57,69,1462,0,1,0.300000012,1,0,1.200000048,0,1,3,2,6,"Europe","Europe Tier 2","Right","Defense",2
"4262",9345,242686,"M. Breij","Michael Breij",0.625,3,22,67,61,61,65,41,57,386,1,0,1.100000024,1,0,0.699999988,0,1,4,2,6,"Europe","Europe Tier 2","Right","Forward",2
"4263",9348,244742,"A. Ivan","Andreas Ivan",0.625,2,24,75,58,61,68,46,59,486,1,2,1.799999952,0,0,0.300000012,0,1,4,4,8,"Europe","North America","Left","Forward",2
"4264",9349,251430,"J. Dhillon","Justin Dhillon",0.625,2,24,72,62,43,63,20,63,265,0,0,1.399999976,0,0,3.200000048,0,1,4,4,8,"North America","North America","Right","Forward",2
"4265",9350,226782,"R. Williams","Romario Williams",0.625,2,24,77,65,48,63,25,62,123,1,0,0.699999988,0,0,0.400000006,0,1,3,2,6,"North America","North America","Right","Forward",2
"4266",9353,228863,"T. Heintz","Tobias Heintz",0.625,3,20,75,55,57,65,34,56,202,0,0,0.899999976,0,0,0,0,1,2,3,4,"Europe","Europe Tier 2","Right","Attacking Midfield",2
"4267",9354,230819,"O. Shodipo","Olamide Shodipo",0.625,2,21,81,51,58,65,25,53,127,0,0,0.800000012,0,0,0.300000012,0,1,3,1,3,"Europe","Europe Tier 3","Right","Attacking Midfield",2
"4268",9356,235719,"J. Soñora","Joel Soñora",0.575,3,22,73,57,62,65,35,40,651,1,2,1,0,0,0,0,1,4,6,6,"North America","South America","Right","Attacking Midfield",2
"4269",9357,236890,"D. Genreau","Denis Genreau",0.625,3,20,66,51,60,64,34,58,511,0,1,0.5,2,0,0.699999988,0,1,3,3,8,"Oceania","Asia Pacific","Right","Midfield (Attacking/Defensive)",2
"4270",9390,216444,"M. Gouaida","Mohamed Gouaida",0.625,2,26,75,50,60,69,31,57,106,0,0,0.699999988,0,0,0.699999988,0,1,3,1,2,"Africa","Europe Tier 4","Left","Attacking Midfield",2
"4271",9413,233403,"M. López","Michael López",0.625,0.5,22,58,57,64,65,38,60,98,0,0,0.200000003,0,0,0.600000024,0,1,3,1,3,"South America","South America","Left","Forward",2
"4272",9414,239341,"L. Hemmerich","Luke Hemmerich",0.625,2,21,77,56,60,61,55,72,66,0,0,0.5,0,0,0.5,0,1,2,1,6,"Europe","Europe Tier 4","Right","Defense",2
"4273",9419,244859,"J. David","Jonas David",0.625,2,19,63,32,52,58,61,68,44,0,0,0,0,0,1,0,1,3,3,10,"Europe","Europe Tier 3","Right","Midfield (Attacking/Defensive)",2
"4274",9424,247582,"F. Amaya","Frankie Amaya",0.625,1,18,71,52,57,66,39,49,1242,0,0,0.800000012,2,0,0.200000003,0,1,3,1,1,"North America","North America","Right","Attacking Midfield",2
"4275",9444,144282,"S. Özkan","Serdar Özkan",0.6,7,32,71,64,66,71,30,55,1070,2,1,0.600000024,0,0,0.200000003,2,1,3,3,5,"Europe","Europe Tier 2","Right","Attacking Midfield",2
"4276",9449,184471,"A. Judge","Alan Judge",0.6,5,30,59,64,70,70,37,59,1683,0,1,2.5,1,0,0.5,1,1,3,1,9,"Europe","Europe Tier 4","Right","Attacking Midfield",2
"4277",9463,215028,"F. Montero","Fausto Montero",0.6,4,30,68,56,61,65,65,69,946,0,0,0.400000006,3,1,1.100000024,0,1,3,5,4,"South America","South America","Right","Defensive Midfield",2
"4278",9467,206558,"J. Roberts","Jordan Roberts",0.6,4,25,79,60,58,64,46,65,553,0,1,1.200000048,2,0,2.200000048,0,1,3,1,9,"Europe","Europe Tier 4","Left","Forward",2
"4279",9472,231402,"M. Penney","Matt Penney",0.6,3,21,73,60,60,67,59,57,1081,0,1,0.600000024,3,0,0.600000024,0,1,3,1,5,"Europe","Europe Tier 3","Left","Defensive Midfield,Defense",2
"4280",9475,236883,"M. Anderson","Mikael Anderson",0.725,5,21,88,52,52,67,30,55,712,1,1,0.699999988,1,0,0.800000012,0,1,3,3,10,"Europe","Europe Tier 4","Right","Attacking Midfield",2
"4281",9478,193482,"Zequinha","José Egas dos Santos Branco",0.6,3,32,71,68,63,72,34,57,961,1,1,0.800000012,0,1,0.5,0,1,3,1,3,"Europe","Europe Tier 2","Right","Attacking Midfield",2
"4282",9479,202231,"H. Jimenez","Héctor Jiménez",0.6,3,30,71,60,64,67,65,62,1626,1,2,0.300000012,1,0,1,0,1,4,2,6,"North America","North America","Right","Defensive Midfield,Defense",2
"4283",9481,184847,"J. Goossens","John Goossens",0.6,4,30,47,65,69,66,49,50,1214,1,1,1.299999952,0,0,0.200000003,0,1,2,1,5,"Europe","Europe Tier 2","Left","Midfield (Attacking/Defensive)",2
"4284",9507,149791,"W. Hoolahan","Wes Hoolahan",0.475,3,37,52,66,73,72,43,46,114,0,0,0.200000003,0,0,0.200000003,0,2,2,1,3,"Europe","Asia Pacific","Left","Attacking Midfield",2
"4285",9521,221656,"E. Miller","Eric Miller",0.6,3,26,75,37,53,59,62,68,435,0,0,0.200000003,0,0,1.299999952,0,1,3,5,10,"North America","North America","Right","Defense",2
"4286",9530,238037,"N. Bazzana","Nicolás Bazzana",0.6,3,23,64,40,47,51,62,69,425,0,0,0.600000024,2,0,1.399999976,0,1,3,6,8,"South America","South America","Right","Defense",2
"4287",9531,241935,"F. Kusic","Filip Kusic",0.6,2,23,71,33,40,44,64,66,1178,0,0,0.200000003,3,1,2.700000048,1,1,3,1,2,"Europe","Europe Tier 3","Right","Defense",2
"4288",9538,241540,"T. Goppel","Thijmen Goppel",0.6,3,22,80,53,60,66,55,63,387,0,0,0.100000001,1,0,0.100000001,0,1,2,1,5,"Europe","Europe Tier 2","Right","Midfield (Attacking/Defensive)",2
"4289",9542,208781,"W. Marinus","Wouter Marinus",0.6,2,24,68,61,60,62,36,59,304,0,0,0.5,1,0,0.200000003,0,1,4,1,2,"Europe","Europe Tier 2","Right","Attacking Midfield",2
"4290",9546,235324,"R. Niemeijer","Reuven Niemeijer",0.6,2,24,66,64,59,63,48,56,873,2,0,0.800000012,3,0,0.300000012,0,1,3,1,5,"Europe","Europe Tier 2","Right","Attacking Midfield",2
"4291",9547,240027,"A. Vrenezi","Albion Vrenezi",0.6,3,25,79,62,54,74,22,53,458,0,0,1.299999952,0,0,0.699999988,0,1,4,1,3,"Europe","Europe Tier 3","Right","Forward",2
"4292",9549,234290,"A. Halme","Aapo Halme",0.6,2,21,47,21,45,53,59,68,143,0,0,0.300000012,1,0,2,0,1,3,1,2,"Europe","Europe Tier 3","Right","Defensive Midfield,Defense",2
"4293",9551,235347,"T. Pearce","Tom Pearce",0.6,3,21,71,52,60,62,61,62,72,0,0,0,0,0,1.5,0,1,2,1,2,"Europe","Europe Tier 3","Left","Defense",2
"4294",9552,244708,"K. Goden","Kevin Goden",0.6,1,20,77,38,51,59,60,61,273,0,0,0,1,0,1.399999976,0,1,2,1,9,"Europe","Europe Tier 3","Right","Defense",2
"4295",9555,241075,"P. Smyth","Paul Smyth",0.575,2,21,84,60,55,67,31,56,76,0,0,0,0,0,0,0,1,2,1,3,"Europe","Europe Tier 3","Right","Attacking Midfield",2
"4296",9556,242684,"H. Bwana","Handwalla Bwana",0.6,2,22,77,56,57,67,38,47,569,1,1,0.699999988,1,0,0.300000012,0,1,3,4,8,"Africa","North America","Right","Attacking Midfield",2
"4297",9596,238040,"M. Knoester","Mats Knoester",0.9,2,20,63,28,43,49,62,69,274,0,0,0.200000003,2,0,0.800000012,0,1,2,1,5,"Europe","Europe Tier 2","Left","Defense",2
"4298",9604,238803,"T. Baumgart","Tom Baumgart",0.6,2,21,76,56,56,63,33,64,349,0,1,0.200000003,2,0,0.699999988,0,1,3,1,2,"Europe","Europe Tier 3","Right","Attacking Midfield",2
"4299",9610,242334,"J. Lindsey","Jaylin Lindsey",0.6,1,19,78,43,57,62,57,63,90,0,0,0,0,0,0,0,1,3,2,7,"North America","North America","Right","Defense",2
"4300",9615,247014,"A. Keita","Aboubacar Keita",0.6,1,19,69,27,47,46,59,70,802,0,0,0.200000003,0,0,1.600000024,0,1,3,2,6,"North America","North America","Left","Defense",2
"4301",9625,156164,"M. Cranie","Martin Cranie",0.575,7,32,60,42,58,61,68,70,881,0,1,0.100000001,2,0,2.099999905,0,1,3,1,1,"Europe","Europe Tier 3","Right","Defensive Midfield,Defense",2
"4302",9629,206628,"A. Calello","Adrián Calello",0.575,7,32,53,42,60,63,67,68,1223,1,0,0.400000006,6,0,0.800000012,1,1,3,7,7,"South America","South America","Right","Midfield (Attacking/Defensive)",2
"4303",9631,208806,"M. Fox","Morgan Fox",0.575,7,25,63,42,54,61,65,69,1882,0,3,0.400000006,3,0,2.599999905,0,1,2,1,5,"Europe","Europe Tier 3","Left","Defensive Midfield,Defense",2
"4304",9635,165736,"D. Wheater","David Wheater",0.575,6,32,42,44,47,46,69,75,2863,0,2,0.699999988,4,1,4.199999809,2,1,3,1,4,"Europe","Europe Tier 4","Right","Defense",2
"4305",9640,205054,"K. Naismith","Kal Naismith",0.675,6,27,75,65,65,66,62,73,2004,1,1,0.800000012,3,1,1.5,0,1,3,1,2,"Europe","Europe Tier 3","Left","Defensive Midfield,Defense",2
"4306",9643,243660,"A. Kubalas","Alihan Kubalas",0.575,6,27,45,27,33,33,70,61,1244,0,0,0.400000006,3,0,1.600000024,0,1,2,5,5,"Europe","Europe Tier 2","Right","Defense",2
"4307",9654,163419,"B. Sagna","Bacary Sagna",0.425,4,36,64,54,68,71,73,76,2180,1,2,0.5,7,1,4.199999809,0,3,4,4,4,"Europe","North America","Right","Defense",2
"4308",9657,169158,"J. Peters","Jordens Peters",0.575,5,32,48,36,61,54,68,67,1586,0,0,0.100000001,0,0,2.900000095,0,1,3,1,5,"Europe","Europe Tier 2","Left","Defense",2
"4309",9660,200067,"Z. Diallo","Zakaria Diallo",0.575,5,32,42,40,56,53,66,77,2038,3,2,0.5,2,1,2,0,1,3,1,9,"Europe","Europe Tier 1","Right","Defense",2
"4310",9667,177885,"K. Özer","Kenan Özer",0.575,5,31,77,53,62,70,35,47,858,1,1,1.100000024,4,0,0.400000006,0,1,4,1,3,"Europe","Europe Tier 2","Right","Attacking Midfield,Forward",2
"4311",9669,204388,"A. Wiegel","Andreas Wiegel",0.575,4,27,79,62,61,67,61,70,2413,0,1,0.600000024,9,0,1,2,1,3,1,3,"Europe","Europe Tier 3","Right","Defense",2
"4312",9680,244869,"G. Compagnucci","Gabriel Compagnucci",0.575,4,27,76,58,60,62,29,57,895,0,4,0.899999976,1,0,1.5,0,1,3,1,2,"South America","South America","Right","Midfield (Attacking/Defensive)",2
"4313",9692,220700,"M. Azira","Micheal Azira",0.575,3,31,56,51,62,64,64,68,1443,0,1,0.400000006,3,0,0.600000024,0,1,3,1,5,"Africa","North America","Right","Defensive Midfield",2
"4314",9703,205596,"J. Husband","James Husband",0.575,3,25,67,50,56,64,63,62,63,0,0,1,0,0,0,0,1,3,1,1,"Europe","Europe Tier 1","Left","Defensive Midfield,Defense",2
"4315",9707,209447,"E. Hooi","Elson Hooi",0.575,3,27,91,54,57,69,24,43,1241,1,1,0.899999976,2,0,0.400000006,2,1,3,1,5,"South America","Europe Tier 2","Right","Attacking Midfield",2
"4316",9710,221625,"P. Mullins","Patrick Mullins",0.575,3,27,60,64,43,61,29,65,401,2,0,1.200000048,0,0,1.200000048,0,1,3,4,7,"North America","North America","Left","Forward",2
"4317",9715,225529,"Nathan","Nathan Raphael Pelae Cardoso",0.575,3,24,73,45,50,56,62,68,1139,4,0,1.200000048,3,0,0.800000012,0,1,2,4,6,"South America","Europe Tier 3","Right","Midfield (Attacking/Defensive)",2
"4318",9716,226504,"G. Timotheou","George Timotheou",0.575,3,21,59,32,45,50,61,76,90,0,0,2,0,0,1,0,1,3,2,7,"Oceania","Europe Tier 3","Left","Defense",2
"4319",9731,241566,"N. Gallardo","Nahuel Gallardo",0.575,3,21,67,36,55,65,60,67,258,0,1,0,0,0,1,0,1,3,9,10,"South America","South America","Left","Defense",2
"4320",9744,188917,"J. Skjelvik","Jørgen Skjelvik",0.475,3,27,80,48,58,61,62,72,1682,1,2,0.300000012,4,0,1,0,1,2,6,9,"Europe","North America","Left","Defense",2
"4321",9761,221503,"H. Shipp","Harry Shipp",0.575,3,27,52,62,67,69,46,56,1383,5,1,1.299999952,1,0,0.300000012,1,1,3,4,8,"North America","North America","Right","Attacking Midfield,Forward",2
"4322",9767,225072,"Z. Vyner","Zak Vyner",0.575,2,22,69,32,51,57,65,71,2583,0,0,0.100000001,2,0,1.200000048,0,1,3,1,7,"Europe","Europe Tier 3","Right","Defense",2
"4323",9771,237920,"B. Bronico","Brandt Bronico",0.575,2,24,67,59,61,65,60,61,1865,1,2,0.5,2,0,0.699999988,0,1,3,1,5,"North America","North America","Right","Defensive Midfield,Defense",2
"4324",9790,220271,"M. Evouna","Malick Evouna",0.575,2,26,64,61,43,60,34,67,118,0,0,0.300000012,1,0,0.300000012,0,1,2,1,1,"Africa","Europe Tier 2","Right","Forward",2
"4325",9801,235872,"Vitó","Victor Emanuel Araújo Ferreira",0.55,2,21,63,51,57,65,52,69,16,0,0,0.300000012,0,0,0,0,1,3,2,6,"Europe","Europe Tier 3","Left","Midfield (Attacking/Defensive)",2
"4326",9854,244023,"H. Mörschel","Heinz Mörschel",0.575,2,21,67,63,53,63,24,55,120,1,0,0.5,0,0,0.800000012,0,1,3,1,6,"Europe","Europe Tier 4","Right","Midfield (Attacking/Defensive)",2
"4327",9864,234525,"A. Carleton","Andrew Carleton",0.575,1,19,69,60,60,70,35,48,64,0,0,0.300000012,0,0,0,0,1,4,4,9,"North America","North America","Right","Midfield (Attacking/Defensive)",2
"4328",9868,246230,"M. Phaeton","Matthias Phaeton",0.575,2,19,74,61,48,63,22,69,52,0,0,0,0,0,0.300000012,0,1,3,1,10,"Europe","Europe Tier 3","Right","Forward",2
"4329",9872,169575,"L. Peltier","Lee Peltier",0.55,10,32,58,38,58,61,72,70,1543,0,0,0.100000001,4,0,1.5,0,1,2,1,8,"Europe","Europe Tier 3","Right","Defensive Midfield,Defense",2
"4330",9882,238685,"P. Herrmann","Patrick Herrmann",0.55,7,31,66,23,51,55,66,72,1086,0,0,0.400000006,1,0,1.200000048,0,1,2,1,6,"Europe","Europe Tier 3","Right","Defense",2
"4331",9883,216269,"S. Hertner","Sebastian Hertner",0.55,6,28,74,42,60,64,64,66,124,0,0,0.300000012,0,0,0.5,0,1,3,1,6,"Europe","Europe Tier 3","Left","Defensive Midfield,Defense",2
"4332",9887,245977,"K. Despodov","Kiril Despodov",0.525,4,22,73,65,49,66,25,57,102,0,0,0,0,0,0.300000012,0,1,3,3,8,"Europe","Europe Tier 4","Right","Forward",2
"4333",9897,234472,"M. Sørensen","Mads Bech Sørensen",0.55,5,20,54,32,48,54,62,69,672,0,0,0.300000012,3,0,2.900000095,0,1,3,1,5,"Europe","Europe Tier 3","Left","Defense",2
"4334",9898,246877,"G. Gaetano","Gianluca Gaetano",0.55,5,19,61,60,60,65,33,43,7,0,0,0.5,0,0,0,0,1,4,7,9,"Europe","Europe Tier 1","Right","Midfield (Attacking/Defensive)",2
"4336",9905,223135,"M. Akbas","Mustafa Akbas",0.55,5,29,41,52,55,59,65,73,892,0,0,0.300000012,0,2,1.799999952,1,1,2,1,2,"Europe","Europe Tier 2","Left","Defense",2
"4337",9926,237337,"T. Verlinden","Thibaud Verlinden",0.55,1,19,73,53,59,67,39,43,188,0,1,1,0,0,0.200000003,0,1,3,1,7,"Europe","Europe Tier 3","Right","Midfield (Attacking/Defensive)",2
"4338",9927,164839,"M. Parkhurst","Michael Parkhurst",0.325,3,35,50,39,62,61,70,68,1614,0,0,0.200000003,3,0,0.5,0,1,3,4,9,"North America","North America","Right","Defense",2
"4339",9928,182864,"D. Vera","Diego Vera",0.55,3,34,53,68,62,67,35,69,668,2,0,0.800000012,0,0,1.100000024,0,1,3,1,2,"South America","South America","Right","Forward",2
"4340",9937,193235,"J. Kotzke","Jonatan Kotzke",0.55,3,29,66,45,56,54,64,72,997,1,1,0.5,3,0,2.799999952,0,1,3,1,10,"Europe","Europe Tier 4","Right","Defense",2
"4341",9938,198135,"D. Lachman","Darryl Lachman",0.55,4,29,54,50,55,55,63,75,1573,0,0,0.100000001,1,0,1.399999976,0,1,3,1,5,"South America","Europe Tier 2","Right","Defense",2
"4342",9939,215527,"F. Heerkens","Freek Heerkens",0.55,4,29,59,27,56,55,65,72,2413,1,1,0.300000012,6,1,2.200000048,1,1,3,1,5,"Europe","Europe Tier 2","Right","Defensive Midfield,Defense",2
"4343",9966,220677,"J. Morrell","Joe Morrell",0.55,3,22,69,53,61,66,48,46,36,0,0,0,0,0,0,0,1,3,1,7,"Europe","Europe Tier 3","Right","Defensive Midfield",2
"4344",9982,237397,"B. Kallman","Brent Kallman",0.55,3,28,57,39,49,36,63,76,1282,0,1,0.100000001,2,0,2.299999952,0,1,2,1,3,"North America","North America","Right","Defense",2
"4345",10013,226057,"D. Wynne","Deklan Wynne",0.55,2,24,73,27,51,62,61,69,917,0,0,0,0,0,1.399999976,0,1,2,1,4,"Oceania","North America","Left","Defense",2
"4346",10022,226775,"J. Chapman","Jay Chapman",0.55,2,25,68,55,61,66,52,67,524,2,2,0.400000006,1,0,0.5,0,1,2,4,7,"North America","North America","Right","Attacking Midfield",2
"4347",10029,242958,"P. Jaeckel","Paul Jaeckel",0.55,2,20,54,33,50,41,68,67,1453,0,0,0.600000024,5,0,2.400000095,0,1,3,1,5,"Europe","Europe Tier 3","Right","Defensive Midfield,Defense",2
"4348",10033,242503,"E. Williamson","Eryk Williamson",0.55,2,22,66,53,63,65,50,56,234,0,0,0.600000024,1,0,0.600000024,0,1,3,3,7,"North America","North America","Right","Midfield (Attacking/Defensive)",2
"4349",10043,241850,"M. Retegui","Mateo Retegui",0.55,3,20,55,58,43,58,25,65,40,0,0,0,0,1,0.699999988,0,1,3,9,10,"South America","South America","Right","Forward",2
"4350",10046,177906,"D. Soddimo","Danilo Soddimo",0.55,2,31,82,63,65,72,45,68,244,0,1,0.600000024,2,0,0.600000024,0,1,4,1,4,"Europe","Europe Tier 3","Right","Attacking Midfield",2
"4351",10058,243907,"D. Koita","Djegui Koita",0.45,1,19,48,44,50,51,61,70,173,0,0,0,0,0,0.5,0,1,3,1,10,"Africa","Europe Tier 3","Right","Defense",2
"4352",10060,211982,"N. Neidhart","Nico Neidhart",0.55,2,24,74,40,54,55,59,60,231,0,0,0.200000003,2,0,0.300000012,0,1,3,1,7,"Europe","Europe Tier 4","Right","Defense",2
"4353",10097,239821,"L. Matarese","Luca Matarese",0.55,1,21,68,56,55,69,25,39,14,0,0,0,1,0,0,0,1,3,1,9,"Europe","Europe Tier 3","Right","Forward",2
"4354",10101,247827,"M. Olise","Michael Olise",0.55,1,17,78,48,55,68,37,43,170,0,0,0.800000012,0,0,0.300000012,0,1,3,1,3,"Europe","Europe Tier 3","Left","Midfield (Attacking/Defensive)",2
"4355",10107,241394,"A. Akinola","Ayo Akinola",0.55,1,19,88,55,47,63,20,69,253,1,0,1,1,0,0.5,0,1,3,4,7,"North America","North America","Right","Forward",2
